 Destination Port; Flow Duration; Total Fwd Packets; Total Backward Packets;Total Length of Fwd Packets; Total Length of Bwd Packets; Fwd Packet Length Max; Fwd Packet Length Min; Fwd Packet Length Mean; Fwd Packet Length Std;Bwd Packet Length Max; Bwd Packet Length Min; Bwd Packet Length Mean; Bwd Packet Length Std; Flow IAT Mean; Flow IAT Std; Flow IAT Max; Flow IAT Min;Fwd IAT Total; Fwd IAT Mean; Fwd IAT Std; Fwd IAT Max; Fwd IAT Min;Bwd IAT Total; Bwd IAT Mean; Bwd IAT Std; Bwd IAT Max; Bwd IAT Min;Fwd PSH Flags; Bwd PSH Flags; Fwd URG Flags; Bwd URG Flags; Fwd Header Length; Bwd Header Length;Fwd Packets/s; Bwd Packets/s; Min Packet Length; Max Packet Length; Packet Length Mean; Packet Length Std; Packet Length Variance;FIN Flag Count; SYN Flag Count; RST Flag Count; PSH Flag Count; ACK Flag Count; URG Flag Count; CWE Flag Count; ECE Flag Count; Down/Up Ratio; Average Packet Size; Avg Fwd Segment Size; Avg Bwd Segment Size; Fwd Header Length;Fwd Avg Bytes/Bulk; Fwd Avg Packets/Bulk; Fwd Avg Bulk Rate; Bwd Avg Bytes/Bulk; Bwd Avg Packets/Bulk;Bwd Avg Bulk Rate;Subflow Fwd Packets; Subflow Fwd Bytes; Subflow Bwd Packets; Subflow Bwd Bytes;Init_Win_bytes_forward; Init_Win_bytes_backward; act_data_pkt_fwd; min_seg_size_forward;Active Mean; Active Std; Active Max; Active Min;Idle Mean; Idle Std; Idle Max; Idle Min; Label
34805;8003;15;6;19897;0;2896;0;1326466667;1136570208;0;0;0;0;400.15;1445918039;6454;1;8003;5716428571;1718054875;6454;2;6663;1332.6;2974753318;6654;1;0;0;0;0;496;208;1874297139;7497188554;0;2896;9044090909;1122979992;1261084063;0;0;0;1;0;0;0;0;0;9474761905;1326466667;0;496;0;0;0;0;0;0;15;19897;6;0;29200;362;10;32;0;0;0;0;0;0;0;0;0
34805;1;2;0;617;0;617;0;308.5;436284884;0;0;0;0;1;0;1;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;64;0;2000000;0;0;617;4113333333;3562251161;1268963333;0;1;0;0;1;0;0;0;0;617;308.5;0;64;0;0;0;0;0;0;2;617;0;0;229;-1;0;32;0;0;0;0;0;0;0;0;0
21;50;1;2;0;0;0;0;0;0;0;0;0;0;25;3252691193;48;2;0;0;0;0;0;48;48;0;48;48;0;0;0;0;32;64;20000;40000;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;32;0;0;0;0;0;0;1;0;2;0;229;227;0;32;0;0;0;0;0;0;0;0;0
139;75;3;1;4;4;4;0;1333333333;2309401077;4;4;4;0;25;225166605;48;3;75;37.5;487903679;72;3;0;0;0;0;0;1;0;0;0;96;32;40000;1333333333;0;4;2.4;219089023;4.8;0;1;0;0;1;0;0;0;0;3;1333333333;4;96;0;0;0;0;0;0;3;4;1;4;302;302;0;32;0;0;0;0;0;0;0;0;0
443;208;4;0;46;0;46;0;11.5;23;0;0;0;0;6933333333;578388566;114;4;208;6933333333;578388566;114;4;0;0;0;0;0;0;0;0;0;128;0;1923076923;0;0;46;9.2;2057182539;423.2;0;0;0;0;1;0;0;0;0;11.5;11.5;0;128;0;0;0;0;0;0;4;46;0;0;306;-1;1;32;0;0;0;0;0;0;0;0;0
443;514004;3;1;0;6;0;0;0;0;6;6;6;0;1713346667;1503088093;281013;2;514004;257002;3634528855;514002;2;0;0;0;0;0;0;0;0;0;96;20;5836530455;1945510152;0;6;1.2;2683281573;7.2;0;0;0;0;1;1;0;0;0;1.5;0;6;96;0;0;0;0;0;0;3;0;1;6;1444;0;0;32;0;0;0;0;0;0;0;0;0
80;60130920;5;3;216;1533;198;0;43.2;8657482313;1527;0;511;8798869246;8590131429;22700000;60100000;28;60100000;15000000;30000000;60100000;29;25530;12765;1557756239;23780;1750;0;0;0;0;112;72;0.083151896;0.049891138;0;1527;1943333333;5038834191;253898.5;0;0;0;1;0;0;0;0;0;218625;43.2;511;112;0;0;0;0;0;0;5;216;3;1533;8192;946;4;20;0;0;0;0;0;0;0;0;0
80;60130912;5;3;213;1619;195;0;42.6;8523379611;1613;0;5396666667;9295387745;8590130286;22700000;60100000;35;60100000;15000000;30000000;60100000;35;26004;13002;154644253;23937;2067;0;0;0;0;112;72;0.083151907;0.049891144;0;1613;2035555556;5323326289;2833780278;0;0;0;1;0;0;0;0;0;229;42.6;5396666667;112;0;0;0;0;0;0;5;213;3;1619;8192;946;4;20;0;0;0;0;0;0;0;0;0
443;3895966;5;1;135;46;46;6;27;201246118;46;46;46;0;779193.2;1688277785;3798981;4;3895966;973991.5;1883824068;3798981;4;0;0;0;0;0;1;0;0;0;100;20;1283378756;0.256675751;6;46;3242857143;1886670032;355952381;0;1;0;0;1;0;0;0;0;3783333333;27;46;100;0;0;0;0;0;0;5;135;1;46;258;360;4;20;0;0;0;0;0;0;0;0;0
443;3895242;5;1;135;46;46;6;27;201246118;46;46;46;0;779048.4;1688348684;3798955;3;3895242;973810.5;1883931983;3798955;3;0;0;0;0;0;1;0;0;0;100;20;1283617295;0.256723459;6;46;3242857143;1886670032;355952381;0;1;0;0;1;0;0;0;0;3783333333;27;46;100;0;0;0;0;0;0;5;135;1;46;258;360;4;20;0;0;0;0;0;0;0;0;0
443;3896308;5;1;135;46;46;6;27;201246118;46;46;46;0;779261.6;1688253409;3799007;3;3896308;974077;1883783.63;3799007;3;0;0;0;0;0;1;0;0;0;100;20;1283266107;0.256653221;6;46;3242857143;1886670032;355952381;0;1;0;0;1;0;0;0;0;3783333333;27;46;100;0;0;0;0;0;0;5;135;1;46;257;424;4;20;0;0;0;0;0;0;0;0;0
443;3895052;5;1;135;46;46;6;27;201246118;46;46;46;0;779010.4;1688400959;3799016;3;3895052;973763;1884005155;3799016;3;0;0;0;0;0;1;0;0;0;100;20;128367991;0.256735982;6;46;3242857143;1886670032;355952381;0;1;0;0;1;0;0;0;0;3783333333;27;46;100;0;0;0;0;0;0;5;135;1;46;255;360;4;20;0;0;0;0;0;0;0;0;0
443;3896461;5;1;135;46;46;6;27;201246118;46;46;46;0;779292.2;1696821776;3814476;49;3896461;974115.25;1893913016;3814476;49;0;0;0;0;0;1;0;0;0;100;20;1283215718;0.256643144;6;46;3242857143;1886670032;355952381;0;1;0;0;1;0;0;0;0;3783333333;27;46;100;0;0;0;0;0;0;5;135;1;46;255;360;4;20;0;0;0;0;0;0;0;0;0
53;31020664;8;4;372;452;52;41;46.5;5879747322;157;69;113;5080682369;2820060364;9317725506;30900000;1;31000000;4431065714;11700000;30900000;1;31000000;10300000;17900000;31000000;3;0;0;0;0;184;128;0.25789261;0.128946305;41;157;6738461538;408606136;1669589744;0;0;0;0;0;0;0;0;0;73;46.5;113;184;0;0;0;0;0;0;8;372;4;452;-1;-1;7;20;46735;0;46735;46735;30900000;0;30900000;30900000;0
53;83718;4;2;184;300;46;46;46;0;150;150;150;0;16743.6;2506396121;56230;1;27440;9146666667;1583902732;27436;1;48;48;0;48;48;0;0;0;0;80;64;4777945006;2388972503;46;150;7571428571;5074680379;2575238095;0;0;0;0;0;0;0;0;0;8833333333;46;150;80;0;0;0;0;0;0;4;184;2;300;-1;-1;3;20;0;0;0;0;0;0;0;0;0
445;10706606;29;24;8142;4220;3072;0;2807586207;6584197888;420;0;1758333333;1532748786;2058962692;1092307606;7114425;0;10700000;3823787857;1477741199;7114425;0;10700000;4654994348;1637050.93;7176769;1;0;0;0;0;604;504;2708608125;2241606724;0;3072;2289259259;4929078084;2429581076;0;0;0;1;0;0;0;0;0;233245283;2807586207;1758333333;604;0;0;0;0;0;0;29;8142;24;4220;8192;2050;27;20;3591908;0;3591908;3591908;7114425;0;7114425;7114425;0
80;60166984;6;4;237;4593;213;0;39.5;8503117076;2920;0;1148.25;1417910758;6685220444;20000000;60000000;23;60200000;12000000;26800000;60000000;23;86807;2893566667;4918127685;85724;207;0;0;0;0;132;92;0.099722466;0.066481644;0;2920;4390909091;9607303945;9230028909;0;0;0;1;0;0;0;0;0;483;39.5;1148.25;132;0;0;0;0;0;0;6;237;4;4593;8192;946;5;20;0;0;0;0;0;0;0;0;0
53;24027;2;2;68;100;34;34;34;0;50;50;50;0;8009;1386506671;24019;4;4;4;0;4;4;4;4;0;4;4;0;0;0;0;64;64;8323968868;8323968868;34;50;40.4;876356092;76.8;0;0;0;0;0;0;0;0;1;50.5;34;50;64;0;0;0;0;0;0;2;68;2;100;-1;-1;1;32;0;0;0;0;0;0;0;0;0
8080;1029807;3;3;0;18;0;0;0;0;6;6;6;0;205961.4;2811527211;515080;524;1028984;514492;1630588237;515645;513339;1029283;514641.5;1784030409;515903;513380;0;0;0;0;92;60;2913167225;2913167225;0;6;2571428571;3207134903;1028571429;0;0;0;1;0;0;0;0;1;3;0;6;92;0;0;0;0;0;0;3;0;3;18;8192;0;0;28;0;0;0;0;0;0;0;0;0
80;2979847;2;1;0;0;0;0;0;0;0;0;0;0;1489923.5;2085777621;2964791;15056;2979847;2979847;0;2979847;2979847;0;0;0;0;0;0;0;0;0;64;32;0.671175399;0.3355877;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;64;0;0;0;0;0;0;2;0;1;0;437;63;0;32;0;0;0;0;0;0;0;0;0
80;28315;1;1;6;6;6;6;6;0;6;6;6;0;28315;0;28315;28315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;353169698;353169698;6;6;6;0;0;0;0;0;0;1;1;0;0;1;9;6;6;20;0;0;0;0;0;0;1;6;1;6;274;1024;0;20;0;0;0;0;0;0;0;0;0
80;28466;1;1;6;6;6;6;6;0;6;6;6;0;28466;0;28466;28466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;3512962833;3512962833;6;6;6;0;0;0;0;0;0;1;1;0;0;1;9;6;6;20;0;0;0;0;0;0;1;6;1;6;274;1024;0;20;0;0;0;0;0;0;0;0;0
443;101027175;14;12;1029;991;460;0;73.5;1500403792;456;0;8258333333;1321083979;4041087;13900000;58500000;1;101000000;7771321154;18900000;58600000;1;101000000;9176957273;20300000;58600000;1;1;0;0;0;448;384;0.138576576;0.118779922;0;460;7651851852;1367390469;1869756695;0;1;0;0;1;0;0;0;0;7946153846;73.5;8258333333;448;0;0;0;0;0;0;14;1029;12;991;428;407;5;32;1048172;1296391188;1964859;131485;49400000;12900000;58500000;40300000;0
53;330;2;2;74;198;37;37;37;0;99;99;99;0;110;1879281778;327;1;1;1;0;1;1;2;2;0;2;2;0;0;0;0;40;40;6060606061;6060606061;37;99;61.8;3395879857;1153.2;0;0;0;0;0;0;0;0;1;77.25;37;99;40;0;0;0;0;0;0;2;74;2;198;-1;-1;1;20;0;0;0;0;0;0;0;0;0
53;221;2;2;74;106;37;37;37;0;53;53;53;0;7366666667;8711677986;171;3;47;47;0;47;47;3;3;0;3;3;0;0;0;0;40;40;9049773756;9049773756;37;53;43.4;876356092;76.8;0;0;0;0;0;0;0;0;1;54.25;37;53;40;0;0;0;0;0;0;2;74;2;106;-1;-1;1;20;0;0;0;0;0;0;0;0;0
53;302;2;2;70;460;35;35;35;0;230;230;230;0;1006666667;1330613893;252;2;2;2;0;2;2;48;48;0;48;48;0;0;0;0;64;80;6622516556;6622516556;35;230;113;1068058987;11407.5;0;0;0;0;0;0;0;0;1;141.25;35;230;64;0;0;0;0;0;0;2;70;2;460;-1;-1;1;32;0;0;0;0;0;0;0;0;0
53;283;2;2;70;460;35;35;35;0;230;230;230;0;9433333333;156461923;275;4;4;4;0;4;4;4;4;0;4;4;0;0;0;0;64;64;7067137809;7067137809;35;230;113;1068058987;11407.5;0;0;0;0;0;0;0;0;1;141.25;35;230;64;0;0;0;0;0;0;2;70;2;460;-1;-1;1;32;0;0;0;0;0;0;0;0;0
53;166;2;2;70;302;35;35;35;0;151;151;151;0;5533333333;9064950818;160;2;4;4;0;4;4;2;2;0;2;2;0;0;0;0;64;64;1204819277;1204819277;35;151;81.4;6353581667;4036.8;0;0;0;0;0;0;0;0;1;101.75;35;151;64;0;0;0;0;0;0;2;70;2;302;-1;-1;1;32;0;0;0;0;0;0;0;0;0
53;275;2;2;80;290;40;40;40;0;145;145;145;0;9166666667;1527099647;268;3;4;4;0;4;4;3;3;0;3;3;0;0;0;0;40;40;7272727273;7272727273;40;145;82;5751086854;3307.5;0;0;0;0;0;0;0;0;1;102.5;40;145;40;0;0;0;0;0;0;2;80;2;290;-1;-1;1;20;0;0;0;0;0;0;0;0;0
53;266;2;2;80;326;40;40;40;0;163;163;163;0;8866666667;1509779233;263;1;1;1;0;1;1;2;2;0;2;2;0;0;0;0;40;40;7518796992;7518796992;40;163;89.2;6736987457;4538.7;0;0;0;0;0;0;0;0;1;111.5;40;163;40;0;0;0;0;0;0;2;80;2;326;-1;-1;1;20;0;0;0;0;0;0;0;0;0
53;102033;2;2;64;196;32;32;32;0;98;98;98;0;34011;5889838792;102021;1;1;1;0;1;1;11;11;0;11;11;0;0;0;0;40;64;1960150148;1960150148;32;98;58.4;361496888;1306.8;0;0;0;0;0;0;0;0;1;73;32;98;40;0;0;0;0;0;0;2;64;2;196;-1;-1;1;20;0;0;0;0;0;0;0;0;0
53;51453;2;2;64;204;32;32;32;0;102;102;102;0;17151;2970120725;51447;3;3;3;0;3;3;3;3;0;3;3;0;0;0;0;40;40;3887042544;3887042544;32;102;60;3834057903;1470;0;0;0;0;0;0;0;0;1;75;32;102;40;0;0;0;0;0;0;2;64;2;204;-1;-1;1;20;0;0;0;0;0;0;0;0;0
53;1140;2;2;72;246;36;36;36;0;123;123;123;0;380;6443353164;1124;4;12;12;0;12;12;4;4;0;4;4;0;0;0;0;64;64;1754385965;1754385965;36;123;70.8;476518625;2270.7;0;0;0;0;0;0;0;0;1;88.5;36;123;64;0;0;0;0;0;0;2;72;2;246;-1;-1;1;32;0;0;0;0;0;0;0;0;0
53;293;2;2;72;328;36;36;36;0;164;164;164;0;9766666667;1639674764;287;3;3;3;0;3;3;3;3;0;3;3;0;0;0;0;64;64;6825938567;6825938567;36;164;87.2;7010848736;4915.2;0;0;0;0;0;0;0;0;1;109;36;164;64;0;0;0;0;0;0;2;72;2;328;-1;-1;1;32;0;0;0;0;0;0;0;0;0
22;1333970;41;42;2664;6954;456;0;6497560976;109864573;976;0;1655714286;3204037958;1626792683;1058069064;951360;1;1333970;33349.25;1592653306;994167;1;382495;9329146341;2352831491;120205;1;0;0;0;0;1328;1360;3073532388;3148496593;0;976;114.5;2433458791;5921721687;0;0;0;1;0;0;0;0;1;1158795181;6497560976;1655714286;1328;0;0;0;0;0;0;41;2664;42;6954;29200;243;24;32;0;0;0;0;0;0;0;0;0
22;187;1;1;0;0;0;0;0;0;0;0;0;0;187;0;187;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32;5347593583;5347593583;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;32;0;0;0;0;0;0;1;0;1;0;290;243;0;32;0;0;0;0;0;0;0;0;0
22;1335604;41;42;2728;6634;456;0;6653658537;1101299454;976;0;157952381;3191214275;1628785366;1060294368;955480;0;1335604;33390.1;1591303309;997492;1;380063;9269829268;2145118193;98081;1;0;0;0;0;1328;1360;3069772178;314464467;0;976;111452381;2416427915;5839123867;0;0;0;1;0;0;0;0;1;1127951807;6653658537;157952381;1328;0;0;0;0;0;0;41;2728;42;6634;29200;243;24;32;0;0;0;0;0;0;0;0;0
22;111;1;1;0;0;0;0;0;0;0;0;0;0;111;0;111;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32;9009009009;9009009009;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;32;0;0;0;0;0;0;1;0;1;0;290;243;0;32;0;0;0;0;0;0;0;0;0
443;143347;47;60;1325;108751;570;0;2819148936;1102697559;2896;0;1812516667;8220897409;1352330189;5067810221;23061;1;143347;311623913;7502019684;23823;1;120283;2038694915;6167670541;24538;1;0;0;0;0;1200;1928;3278757142;4185647415;0;2896;1019222222;1082537011;1171886.38;0;0;0;1;0;0;0;0;1;1028747664;2819148936;1812516667;1200;0;0;0;0;0;0;47;1325;60;108751;29200;61;30;20;0;0;0;0;0;0;0;0;0
443;143899;46;58;1325;110185;570;0;2880434783;1114072847;4344;0;1899741379;9429987732;139707767;5193055313;23360;1;143899;3197755556;7655879725;23883;2;120525;2114473684;6287286944;23836;2;0;0;0;0;1168;1864;3196686565;4030604799;0;4344;1062;1169249973;1367145.5;0;0;0;1;0;0;0;0;1;1072211538;2880434783;1899741379;1168;0;0;0;0;0;0;46;1325;58;110185;29200;61;30;20;0;0;0;0;0;0;0;0;0
443;142605;45;58;1325;108751;570;0;2944444444;1125805884;4344;0;1875017241;973725897;1398088235;5168857742;23218;2;142557;3239931818;7655109026;23764;17;119443;2095491228;6223072915;23897;2;0;0;0;0;1136;1864;315556958;406717857;0;4344;1058423077;1174336455;1379066111;0;0;0;1;0;0;0;0;1;1068699029;2944444444;1875017241;1136;0;0;0;0;0;0;45;1325;58;108751;29200;61;30;20;0;0;0;0;0;0;0;0;0
443;142499;46;53;1313;100063;570;0;2854347826;1114687214;4344;0;1887981132;9614692781;1454071429;5309869504;23849;1;142473;3166066667;7624287098;23928;4;118650;2281730769;6510145009;23936;2;0;0;0;0;1192;1704;3228092829;3719324346;0;4344;1013.76;1166938246;1361744871;0;0;0;1;0;0;0;0;1;1024;2854347826;1887981132;1192;0;0;0;0;0;0;46;1313;53;100063;29200;61;28;20;0;0;0;0;0;0;0;0;0
443;23828;27;31;162;59368;6;6;6;0;2896;0;1915096774;7830897503;4180350877;2482025641;18821;0;23778;9145384615;3661433864;18861;1;23755;7918333333;3408112017;18833;1;0;0;0;0;540;992;1133120698;1300990431;0;2896;1009084746;1114299614;1241663631;1;0;0;0;0;0;0;0;1;1026482759;6;1915096774;540;0;0;0;0;0;0;27;162;31;59368;0;61;26;20;0;0;0;0;0;0;0;0;0
443;119090;23;28;1169;45025;570;0;5082608696;1561373673;2896;0;1608035714;902027366;2381.8;6806153122;23148;2;119090;5413181818;9746978426;23868;48;95911;3552259259;8188878934;23922;2;0;0;0;0;744;904;1931312453;2351162986;0;2896;8883461538;1028323762;1057449.76;0;0;0;1;0;0;0;0;1;9057647059;5082608696;1608035714;744;0;0;0;0;0;0;23;1169;28;45025;29200;61;4;32;0;0;0;0;0;0;0;0;0
443;23841;26;31;156;59368;6;6;6;0;4344;0;1915096774;8677613864;4257321429;2505018203;18831;1;23841;953.64;3744233209;18922;2;23731;7910333333;3407877279;18831;1;0;0;0;0;520;992;1090558282;1300281028;0;4344;102637931;1148503005;1319059152;1;0;0;0;0;0;0;0;1;1044385965;6;1915096774;520;0;0;0;0;0;0;26;156;31;59368;0;61;25;20;0;0;0;0;0;0;0;0;0
443;199037;47;63;1325;100049;570;0;2819148936;1102697559;2896;0;1588079365;7176696226;1826027523;726555705;56205;0;199037;4326891304;1084872606;56364;0;175945;2837822581;9151860339;56205;1;0;0;0;0;1200;2024;2361369997;3165240634;0;2896;9132792793;9478815919;8984795122;0;0;0;1;0;0;0;0;1;9215818182;2819148936;1588079365;1200;0;0;0;0;0;0;47;1325;63;100049;29200;61;30;20;0;0;0;0;0;0;0;0;0
443;142923;46;60;1307;95705;570;0;2841304348;111499193;2896;0;1595083333;6849206633;1361171429;5126950789;23762;0;142923;3176066667;7623537539;24433;1;119510;202559322;6174904003;24171;1;0;0;0;0;1204;1928;3218516264;4198064692;0;2896;9066542056;9365510503;8771278699;0;0;0;1;0;0;0;0;1;9152075472;2841304348;1595083333;1204;0;0;0;0;0;0;46;1307;60;95705;29200;61;27;20;0;0;0;0;0;0;0;0;0
443;446800;23;28;1169;43577;570;0;5082608696;1561373673;2896;0;1556321429;9516832282;8936;3883858757;267852;1;446800;2030909091;6938991842;327980;49;423469;1568403704;5660113305;291041;1;0;0;0;0;744;904;5147717099;6266786034;0;2896;860.5;103246861;1065991431;0;0;0;1;0;0;0;0;1;877372549;5082608696;1556321429;744;0;0;0;0;0;0;23;1169;28;43577;29200;61;4;32;0;0;0;0;0;0;0;0;0
443;141851;47;55;1325;98601;570;0;2819148936;1102697559;4344;0;1792745455;917957661;1404465347;5197681086;23292;0;141851;3083717391;7494006395;23901;2;118810;2200185185;6392140357;23944;1;0;0;0;0;1200;1768;3313335824;3877307879;0;4344;9701553398;111109528;1234532721;0;0;0;1;0;0;0;0;1;9796666667;2819148936;1792745455;1200;0;0;0;0;0;0;47;1325;55;98601;29200;61;30;20;0;0;0;0;0;0;0;0;0
443;145376;51;60;1331;110185;570;0;2609803922;1060175938;4344;0;1836416667;8741511193;1321.6;5012191246;23463;1;145375;2907.5;7232486891;23660;1;121913;2066322034;6298043671;25145;1;0;0;0;0;1316;1928;3508144398;4127228703;0;4344;9956785714;1110930429;1234166418;0;0;0;1;0;0;0;0;1;1004648649;2609803922;1836416667;1316;0;0;0;0;0;0;51;1331;60;110185;29200;61;31;20;0;0;0;0;0;0;0;0;0
443;142904;47;56;1313;104393;570;0;2793617021;1103290344;4344;0;1864160714;8988648958;1401019608;5170506395;23140;1;142904;3106608696;7519826551;23913;48;119777;2177763636;6363229232;24312;1;0;0;0;0;1224;1800;3288921234;3918714662;0;4344;1016403846;113291297;1283491796;0;0;0;1;0;0;0;0;1;1026271845;2793617021;1864160714;1224;0;0;0;0;0;0;47;1313;56;104393;29200;61;28;20;0;0;0;0;0;0;0;0;0
443;142508;50;59;1331;104393;570;0;26.62;1070277267;2896;0;1769372881;8047193749;1319518519;5030679662;23584;1;142508;2908326531;7297818114;23790;1;119506;2060448276;6192453206;24045;1;0;0;0;0;1284;1896;3508574957;4140118449;0;2896;9611272727;1054705038;1112402718;0;0;0;1;0;0;0;0;1;9699449541;26.62;1769372881;1284;0;0;0;0;0;0;50;1331;59;104393;29200;61;31;20;0;0;0;0;0;0;0;0;0
443;142561;48;59;1319;110185;570;0;2747916667;1091949242;4344;0;1867542373;8890918715;1344915094;5060556533;23171;0;142561;3033212766;74215281;23989;1;119649;2062913793;6177081109;24041;1;0;0;0;0;1244;1896;3366979749;4138579275;0;4344;1032444444;1131941574;1281291726;0;0;0;1;0;0;0;0;1;1042093458;2747916667;1867542373;1244;0;0;0;0;0;0;48;1319;59;110185;29200;61;29;20;0;0;0;0;0;0;0;0;0
443;142389;52;60;1337;110185;570;0;2571153846;105010053;2896;0;1836416667;832505536;1282783784;4960836844;23286;1;142389;2791941176;7160297852;23640;1;119083;2018355932;6109045559;24004;2;0;0;0;0;1336;1928;3651967497;4213808651;0;2896;986920354;1092874079;1194373753;0;0;0;1;0;0;0;0;1;9957321429;2571153846;1836416667;1336;0;0;0;0;0;0;52;1337;60;110185;29200;61;32;20;0;0;0;0;0;0;0;0;0
443;142403;45;58;1319;103922;570;0;2931111111;1126125341;4344;0;1791758621;9129122728;1396107843;5167892471;23065;1;142389;3236113636;7668684291;23811;1;119460;2095789474;6235578046;23854;1;0;0;0;0;1148;1864;3160045786;4072947901;0;4344;1011932692;1113933312;1240847423;0;0;0;1;0;0;0;0;1;1021757282;2931111111;1791758621;1148;0;0;0;0;0;0;45;1319;58;103922;29200;61;29;20;0;0;0;0;0;0;0;0;0
443;142089;45;55;1313;104393;570;0;2917777778;1126443092;4344;0;1898054545;9553575328;1435242424;5235340188;23062;1;142055;3228522727;7631283779;23741;1;119063;220487037;6386462883;24044;2;0;0;0;0;1160;1768;3167029116;3870813363;0;4344;1046594059;1172156919;1373951844;0;0;0;1;0;0;0;0;1;1057.06;2917777778;1898054545;1160;0;0;0;0;0;0;45;1313;55;104393;29200;61;28;20;0;0;0;0;0;0;0;0;0
443;142098;49;58;1325;104393;570;0;2704081633;1080950506;2896;0;179987931;8225761859;134054717;5074961667;23200;1;142062;2959625;7351531667;23913;1;118959;2087;6221458887;23896;1;0;0;0;0;1264;1864;3448324396;4081690101;0;2896;9788703704;1074666956;1154909067;0;0;0;1;0;0;0;0;1;9880186916;2704081633;179987931;1264;0;0;0;0;0;0;49;1325;58;104393;29200;61;30;20;0;0;0;0;0;0;0;0;0
443;128912;21;26;1169;43577;570;0;5566666667;1628920911;2896;0;1676038462;9680996842;2802434783;7805472794;31356;1;128912;6445.6;1112303739;31455;2;105920;4236.8;9592461541;31878;1;0;0;0;0;680;840;1629018245;2016879732;0;2896;9322083333;1085203284;1177666168;0;0;0;1;0;0;0;0;1;9520425532;5566666667;1676038462;680;0;0;0;0;0;0;21;1169;26;43577;29200;61;4;32;0;0;0;0;0;0;0;0;0
443;143215;50;61;1337;110185;570;0;26.74;1070006313;4344;0;1806311475;8583705793;1301954545;497484197;23242;1;143148;2921387755;7298487925;23858;1;120300;2005;6095643326;24355;1;0;0;0;0;1272;1960;3491254408;4259330377;0;4344;9957321429;1093746154;1196280648;0;0;0;1;0;0;0;0;1;1004702703;26.74;1806311475;1272;0;0;0;0;0;0;50;1337;61;110185;29200;61;32;20;0;0;0;0;0;0;0;0;0
443;185921;48;58;1337;105841;570;0;2785416667;1091083766;4344;0;1824844828;9568748071;177067619;6585672561;44284;1;185921;3955765957;9528448754;44430;2;162838;2856807018;8352611485;44284;1;0;0;0;0;1208;1864;2581741707;3119604563;0;4344;1001663551;114337138;1307298112;0;0;0;1;0;0;0;0;1;1011113208;2785416667;1824844828;1208;0;0;0;0;0;0;48;1337;58;105841;29200;61;32;20;0;0;0;0;0;0;0;0;0
443;131198;29;50;1169;92809;570;0;4031034483;1399780859;4344;0;1856.18;9215378383;1682025641;5587656726;24101;0;131198;4685642857;8825290033;24413;18;100738;2055877551;6334053759;24747;1;0;0;0;0;936;1608;2210399549;3811033705;0;4344;1174725;1147810364;1317468632;0;0;0;1;0;0;0;0;1;1189594937;4031034483;1856.18;936;0;0;0;0;0;0;29;1169;50;92809;29200;61;4;32;0;0;0;0;0;0;0;0;0
443;187746;48;64;1331;100049;570;0;2772916667;1091373797;4344;0;1563265625;7391078973;1691405405;6454641398;44827;0;187746;3994595745;9570390305;44863;1;164235;2606904762;806749879;45017;1;0;0;0;0;1220;2056;2556645681;3408860908;0;4344;8971681416;9470850477;8969700875;0;0;0;1;0;0;0;0;1;9051785714;2772916667;1563265625;1220;0;0;0;0;0;0;48;1331;64;100049;29200;61;31;20;0;0;0;0;0;0;0;0;0
443;188450;47;59;1325;100049;570;0;2819148936;1102697559;2896;0;1695745763;8087324819;1794761905;6733367527;46328;1;188450;409673913;9847506171;46506;1;165253;2849189655;8495447936;46328;1;0;0;0;0;1200;1896;2494030247;3130803927;0;2896;9474205607;1028579072;1057974906;0;0;0;1;0;0;0;0;1;9563584906;2819148936;1695745763;1200;0;0;0;0;0;0;47;1325;59;100049;29200;61;30;20;0;0;0;0;0;0;0;0;0
443;300724;49;65;1325;102959;570;0;2704081633;1080950506;2896;0;1583984615;7512528389;2661274336;1151158013;93217;0;300724;6265083333;233208749;156187;1;276439;4319359375;1713583886;117306;1;0;0;0;0;1264;2088;1629401045;2161450366;0;2896;9068173913;9607927427;9231226944;0;0;0;1;0;0;0;0;1;9147719298;2704081633;1583984615;1264;0;0;0;0;0;0;49;1325;65;102959;29200;61;30;20;0;0;0;0;0;0;0;0;0
443;195652;49;60;1343;105841;570;0;2740816327;1080109791;2896;0;1764016667;8422550138;1811592593;7080294859;53333;1;195652;4076083333;1032992199;53412;1;172455;2922966102;9048251849;53378;1;0;0;0;0;1228;1928;2504446671;3066669393;0;2896;974.4;106966603;1144185417;0;0;0;1;0;0;0;0;1;9833394495;2740816327;1764016667;1228;0;0;0;0;0;0;49;1343;60;105841;29200;61;33;20;0;0;0;0;0;0;0;0;0
